PriceList.Code,BaseValue,PriceRule.Code,Item.RefCode,Item.Attribute.0.Value,Item.Cleared.RefCode,ItemPrice
HUF-2025-Q1S1,64990,PR00011,EF80_72,5,EF80_72,0
HUF-2025-Q1S1,66990,PR00011,EF80_72,7,EF80_72,0
HUF-2025-Q1S1,43990,PR00011,EFT50_68_J,1,EFT50_68E,43990
HUF-2025-Q1S1,46990,PR00011,EFT50_68_J,2,EFT50_68E,60990
HUF-2025-Q1S1,46990,PR00011,EFT50_68_J,3,EFT50_68E,60990
HUF-2025-Q1S1,46990,PR00011,EFT50_68_J,4,EFT50_68E,60990
HUF-2025-Q1S1,46990,PR00011,EFT50_68_J,5,EFT50_68E,60990
HUF-2025-Q1S1,48990,PR00011,EFT50_68_J,7,EFT50_68E,54990
HUF-2025-Q1S1,43990,PR00011,EFT50_68_B,1,EFT50_68E,43990
HUF-2025-Q1S1,46990,PR00011,EFT50_68_B,2,EFT50_68E,60990
HUF-2025-Q1S1,46990,PR00011,EFT50_68_B,3,EFT50_68E,60990
HUF-2025-Q1S1,46990,PR00011,EFT50_68_B,4,EFT50_68E,60990
HUF-2025-Q1S1,46990,PR00011,EFT50_68_B,5,EFT50_68E,60990
HUF-2025-Q1S1,48990,PR00011,EFT50_68_B,7,EFT50_68E,54990
HUF-2025-Q1S1,43990,PR00011,EFT50_68_K,1,EFT50_68,48990
HUF-2025-Q1S1,46990,PR00011,EFT50_68_K,2,EFT50_68,61990
HUF-2025-Q1S1,46990,PR00011,EFT50_68_K,3,EFT50_68,61990
HUF-2025-Q1S1,46990,PR00011,EFT50_68_K,4,EFT50_68,61990
HUF-2025-Q1S1,46990,PR00011,EFT50_68_K,5,EFT50_68,61990
HUF-2025-Q1S1,48990,PR00011,EFT50_68_K,7,EFT50_68,56990
HUF-2025-Q1S1,44990,PR00011,EFT60_68_J,1,EFT60_68,49990
HUF-2025-Q1S1,58990,PR00011,EFT60_68_J,2,EFT60_68,65990
HUF-2025-Q1S1,58990,PR00011,EFT60_68_J,3,EFT60_68,65990
HUF-2025-Q1S1,58990,PR00011,EFT60_68_J,4,EFT60_68,65990
HUF-2025-Q1S1,58990,PR00011,EFT60_68_J,5,EFT60_68,65990
HUF-2025-Q1S1,60990,PR00011,EFT60_68_J,7,EFT60_68,65990
HUF-2025-Q1S1,44990,PR00011,EFT60_68_K,1,EFT60_68,49990
HUF-2025-Q1S1,58990,PR00011,EFT60_68_K,2,EFT60_68,65990
HUF-2025-Q1S1,58990,PR00011,EFT60_68_K,3,EFT60_68,65990
HUF-2025-Q1S1,58990,PR00011,EFT60_68_K,4,EFT60_68,65990
HUF-2025-Q1S1,58990,PR00011,EFT60_68_K,5,EFT60_68,65990
HUF-2025-Q1S1,60990,PR00011,EFT60_68_K,7,EFT60_68,65990
HUF-2025-Q1S1,46990,PR00011,EF60_72_J,1,EF60_72,49990
HUF-2025-Q1S1,56990,PR00011,EF60_72_J,2,EF60_72,70990
HUF-2025-Q1S1,56990,PR00011,EF60_72_J,3,EF60_72,70990
HUF-2025-Q1S1,56990,PR00011,EF60_72_J,4,EF60_72,70990
HUF-2025-Q1S1,56990,PR00011,EF60_72_J,5,EF60_72,70990
HUF-2025-Q1S1,57990,PR00011,EF60_72_J,7,EF60_72,68990
HUF-2025-Q1S1,46990,PR00011,EF60_72_B,1,EF60_72,49990
HUF-2025-Q1S1,56990,PR00011,EF60_72_B,2,EF60_72,70990
HUF-2025-Q1S1,56990,PR00011,EF60_72_B,3,EF60_72,70990
HUF-2025-Q1S1,56990,PR00011,EF60_72_B,4,EF60_72,70990
HUF-2025-Q1S1,56990,PR00011,EF60_72_B,5,EF60_72,70990
HUF-2025-Q1S1,57990,PR00011,EF60_72_B,7,EF60_72,68990
HUF-2025-Q1S1,56990,PR00011,FSL60_J,1,FSL60,61990
HUF-2025-Q1S1,83990,PR00011,FSL60_J,2,FSL60,78990
HUF-2025-Q1S1,83990,PR00011,FSL60_J,3,FSL60,78990
HUF-2025-Q1S1,83990,PR00011,FSL60_J,4,FSL60,78990
HUF-2025-Q1S1,83990,PR00011,FSL60_J,5,FSL60,78990
HUF-2025-Q1S1,84990,PR00011,FSL60_J,7,FSL60,82990
HUF-2025-Q1S1,56990,PR00011,FSL60_B,1,FSL60,61990
HUF-2025-Q1S1,83990,PR00011,FSL60_B,2,FSL60,78990
HUF-2025-Q1S1,83990,PR00011,FSL60_B,3,FSL60,78990
HUF-2025-Q1S1,83990,PR00011,FSL60_B,4,FSL60,78990
HUF-2025-Q1S1,83990,PR00011,FSL60_B,5,FSL60,78990
HUF-2025-Q1S1,84990,PR00011,FSL60_B,7,FSL60,82990
HUF-2025-Q1S1,95990,PR00011,KMTB601F_J,1,KMTB601F,88990
HUF-2025-Q1S1,180990,PR00011,KMTB601F_J,2,KMTB601F,124990
HUF-2025-Q1S1,180990,PR00011,KMTB601F_J,3,KMTB601F,124990
HUF-2025-Q1S1,180990,PR00011,KMTB601F_J,4,KMTB601F,124990
HUF-2025-Q1S1,180990,PR00011,KMTB601F_J,5,KMTB601F,124990
HUF-2025-Q1S1,190990,PR00011,KMTB601F_J,7,KMTB601F,181990
HUF-2025-Q1S1,95990,PR00011,KMTB601F_B,1,KMTB601F,88990
HUF-2025-Q1S1,180990,PR00011,KMTB601F_B,2,KMTB601F,124990
HUF-2025-Q1S1,180990,PR00011,KMTB601F_B,3,KMTB601F,124990
HUF-2025-Q1S1,180990,PR00011,KMTB601F_B,4,KMTB601F,124990
HUF-2025-Q1S1,180990,PR00011,KMTB601F_B,5,KMTB601F,124990
HUF-2025-Q1S1,190990,PR00011,KMTB601F_B,7,KMTB601F,181990
HUF-2025-Q1S1,106990,PR00011,KMTH60W_J,1,KMTH60W,83990
HUF-2025-Q1S1,163990,PR00011,KMTH60W_J,2,KMTH60W,137990
HUF-2025-Q1S1,163990,PR00011,KMTH60W_J,3,KMTH60W,137990
HUF-2025-Q1S1,163990,PR00011,KMTH60W_J,4,KMTH60W,137990
HUF-2025-Q1S1,163990,PR00011,KMTH60W_J,5,KMTH60W,137990
HUF-2025-Q1S1,165990,PR00011,KMTH60W_J,7,KMTH60W,166990
HUF-2025-Q1S1,106990,PR00011,KMTH60W_B,1,KMTH60W,83990
HUF-2025-Q1S1,163990,PR00011,KMTH60W_B,2,KMTH60W,137990
HUF-2025-Q1S1,163990,PR00011,KMTH60W_B,3,KMTH60W,137990
HUF-2025-Q1S1,163990,PR00011,KMTH60W_B,4,KMTH60W,137990
HUF-2025-Q1S1,163990,PR00011,KMTH60W_B,5,KMTH60W,137990
HUF-2025-Q1S1,165990,PR00011,KMTH60W_B,7,KMTH60W,166990
HUF-2025-Q1S1,68990,PR00011,ASZHS45,1,ASZHS45,72990
HUF-2025-Q1S1,80990,PR00011,ASZHS45,2,ASZHS45,87990
HUF-2025-Q1S1,80990,PR00011,ASZHS45,3,ASZHS45,87990
HUF-2025-Q1S1,80990,PR00011,ASZHS45,4,ASZHS45,87990
HUF-2025-Q1S1,80990,PR00011,ASZHS45,5,ASZHS45,87990
HUF-2025-Q1S1,100990,PR00011,ASZHS45,7,ASZHS45,95990
HUF-2025-Q1S1,70990,PR00011,ASZHS60,1,ASZHS60,75990
HUF-2025-Q1S1,97990,PR00011,ASZHS60,2,ASZHS60,95990
HUF-2025-Q1S1,97990,PR00011,ASZHS60,3,ASZHS60,95990
HUF-2025-Q1S1,97990,PR00011,ASZHS60,4,ASZHS60,95990
HUF-2025-Q1S1,97990,PR00011,ASZHS60,5,ASZHS60,95990
HUF-2025-Q1S1,117990,PR00011,ASZHS60,7,ASZHS60,107990
HUF-2025-Q1S1,3990,PR00011,LOTF_OTDE,1,LOTF_OTDE,0
HUF-2025-Q1S1,3790,PR00011,LOTF_OTDE,2,LOTF_OTDE,0
HUF-2025-Q1S1,3790,PR00011,LOTF_OTDE,3,LOTF_OTDE,0
HUF-2025-Q1S1,3790,PR00011,LOTF_OTDE,4,LOTF_OTDE,0
HUF-2025-Q1S1,3790,PR00011,LOTF_OTDE,5,LOTF_OTDE,0
HUF-2025-Q1S1,5690,PR00011,LOTF_OTDE,7,LOTF_OTDE,0
HUF-2025-Q1S1,2390,PR00011,LOTF_OTDF,1,LOTF_OTDF,0
HUF-2025-Q1S1,2390,PR00011,LOTF_OTDF,2,LOTF_OTDF,0
HUF-2025-Q1S1,2390,PR00011,LOTF_OTDF,3,LOTF_OTDF,0
HUF-2025-Q1S1,2390,PR00011,LOTF_OTDF,4,LOTF_OTDF,0
HUF-2025-Q1S1,2390,PR00011,LOTF_OTDF,5,LOTF_OTDF,0
HUF-2025-Q1S1,3490,PR00011,LOTF_OTDF,7,LOTF_OTDF,0
HUF-2025-Q1S1,6990,PR00011,LOTF_OTD_E,1,LOTF_OTD_E,0
HUF-2025-Q1S1,6990,PR00011,LOTF_OTD_E,2,LOTF_OTD_E,0
HUF-2025-Q1S1,6990,PR00011,LOTF_OTD_E,3,LOTF_OTD_E,0
HUF-2025-Q1S1,6990,PR00011,LOTF_OTD_E,4,LOTF_OTD_E,0
HUF-2025-Q1S1,6990,PR00011,LOTF_OTD_E,5,LOTF_OTD_E,0
HUF-2025-Q1S1,10290,PR00011,LOTF_OTD_E,7,LOTF_OTD_E,0
HUF-2025-Q1S1,5990,PR00011,LOTF_OTDE_F,1,LOTF_OTDE_F,0
HUF-2025-Q1S1,5990,PR00011,LOTF_OTDE_F,2,LOTF_OTDE_F,0
HUF-2025-Q1S1,5990,PR00011,LOTF_OTDE_F,3,LOTF_OTDE_F,0
HUF-2025-Q1S1,5990,PR00011,LOTF_OTDE_F,4,LOTF_OTDE_F,0
HUF-2025-Q1S1,5990,PR00011,LOTF_OTDE_F,5,LOTF_OTDE_F,0
HUF-2025-Q1S1,8990,PR00011,LOTF_OTDE_F,7,LOTF_OTDE_F,0
HUF-2025-Q1S1,4590,PR00011,LOTF_OTD,1,LOTF_OTD,0
HUF-2025-Q1S1,4590,PR00011,LOTF_OTD,2,LOTF_OTD,0
HUF-2025-Q1S1,4590,PR00011,LOTF_OTD,3,LOTF_OTD,0
HUF-2025-Q1S1,4590,PR00011,LOTF_OTD,4,LOTF_OTD,0
HUF-2025-Q1S1,4590,PR00011,LOTF_OTD,5,LOTF_OTD,0
HUF-2025-Q1S1,6990,PR00011,LOTF_OTD,7,LOTF_OTD,0
HUF-2025-Q1S1,39990,PR00011,FMFSL60_J,1,FMFSL60,53990
HUF-2025-Q1S1,71990,PR00011,FMFSL60_J,2,FMFSL60,64990
HUF-2025-Q1S1,71990,PR00011,FMFSL60_J,3,FMFSL60,64990
HUF-2025-Q1S1,71990,PR00011,FMFSL60_J,4,FMFSL60,64990
HUF-2025-Q1S1,71990,PR00011,FMFSL60_J,5,FMFSL60,64990
HUF-2025-Q1S1,73990,PR00011,FMFSL60_J,7,FMFSL60,69990
HUF-2025-Q1S1,39990,PR00011,FMFSL60_B,1,FMFSL60,53990
HUF-2025-Q1S1,71990,PR00011,FMFSL60_B,2,FMFSL60,64990
HUF-2025-Q1S1,71990,PR00011,FMFSL60_B,3,FMFSL60,64990
HUF-2025-Q1S1,71990,PR00011,FMFSL60_B,4,FMFSL60,64990
HUF-2025-Q1S1,71990,PR00011,FMFSL60_B,5,FMFSL60,64990
HUF-2025-Q1S1,73990,PR00011,FMFSL60_B,7,FMFSL60,69990
HUF-2025-Q1S1,75990,PR00011,AS110P_J,1,AS110P,70990
HUF-2025-Q1S1,102990,PR00011,AS110P_J,2,AS110P,128990
HUF-2025-Q1S1,102990,PR00011,AS110P_J,3,AS110P,128990
HUF-2025-Q1S1,102990,PR00011,AS110P_J,4,AS110P,128990
HUF-2025-Q1S1,102990,PR00011,AS110P_J,5,AS110P,128990
HUF-2025-Q1S1,103990,PR00011,AS110P_J,7,AS110P,117990
HUF-2025-Q1S1,75990,PR00011,AS110P_B,1,AS110P,70990
HUF-2025-Q1S1,102990,PR00011,AS110P_B,2,AS110P,128990
HUF-2025-Q1S1,102990,PR00011,AS110P_B,3,AS110P,128990
HUF-2025-Q1S1,102990,PR00011,AS110P_B,4,AS110P,128990
HUF-2025-Q1S1,102990,PR00011,AS110P_B,5,AS110P,128990
HUF-2025-Q1S1,103990,PR00011,AS110P_B,7,AS110P,117990
HUF-2025-Q1S1,8990,PR00011,LOTA_OTASA,1,LOTA_OTASA,0
HUF-2025-Q1S1,8990,PR00011,LOTA_OTASA,2,LOTA_OTASA,0
HUF-2025-Q1S1,8990,PR00011,LOTA_OTASA,3,LOTA_OTASA,0
HUF-2025-Q1S1,8990,PR00011,LOTA_OTASA,4,LOTA_OTASA,0
HUF-2025-Q1S1,8990,PR00011,LOTA_OTASA,5,LOTA_OTASA,0
HUF-2025-Q1S1,12990,PR00011,LOTA_OTASA,7,LOTA_OTASA,0
HUF-2025-Q1S1,7990,PR00011,LOTA_OTASB,1,LOTA_OTASB,0
HUF-2025-Q1S1,7990,PR00011,LOTA_OTASB,2,LOTA_OTASB,0
HUF-2025-Q1S1,7990,PR00011,LOTA_OTASB,3,LOTA_OTASB,0
HUF-2025-Q1S1,7990,PR00011,LOTA_OTASB,4,LOTA_OTASB,0
HUF-2025-Q1S1,7990,PR00011,LOTA_OTASB,5,LOTA_OTASB,0
HUF-2025-Q1S1,11490,PR00011,LOTA_OTASB,7,LOTA_OTASB,0
HUF-2025-Q1S1,57990,PR00011,AMO60P_J,1,AMO60P,54990
HUF-2025-Q1S1,80990,PR00011,AMO60P_J,2,AMO60P,95990
HUF-2025-Q1S1,80990,PR00011,AMO60P_J,3,AMO60P,95990
HUF-2025-Q1S1,80990,PR00011,AMO60P_J,4,AMO60P,95990
HUF-2025-Q1S1,80990,PR00011,AMO60P_J,5,AMO60P,95990
HUF-2025-Q1S1,81990,PR00011,AMO60P_J,7,AMO60P,88990
HUF-2025-Q1S1,57990,PR00011,AMO60P_B,1,AMO60P,54990
HUF-2025-Q1S1,80990,PR00011,AMO60P_B,2,AMO60P,95990
HUF-2025-Q1S1,80990,PR00011,AMO60P_B,3,AMO60P,95990
HUF-2025-Q1S1,80990,PR00011,AMO60P_B,4,AMO60P,95990
HUF-2025-Q1S1,80990,PR00011,AMO60P_B,5,AMO60P,95990
HUF-2025-Q1S1,81990,PR00011,AMO60P_B,7,AMO60P,88990
HUF-2025-Q1S1,117990,PR00011,KMTH75W_J,1,KMTH75W,83990
HUF-2025-Q1S1,163990,PR00011,KMTH75W_J,2,KMTH75W,153990
HUF-2025-Q1S1,163990,PR00011,KMTH75W_J,3,KMTH75W,153990
HUF-2025-Q1S1,163990,PR00011,KMTH75W_J,4,KMTH75W,153990
HUF-2025-Q1S1,163990,PR00011,KMTH75W_J,5,KMTH75W,153990
HUF-2025-Q1S1,165990,PR00011,KMTH75W_J,7,KMTH75W,168990
HUF-2025-Q1S1,117990,PR00011,KMTH75W_B,1,KMTH75W,83990
HUF-2025-Q1S1,163990,PR00011,KMTH75W_B,2,KMTH75W,153990
HUF-2025-Q1S1,163990,PR00011,KMTH75W_B,3,KMTH75W,153990
HUF-2025-Q1S1,163990,PR00011,KMTH75W_B,4,KMTH75W,153990
HUF-2025-Q1S1,163990,PR00011,KMTH75W_B,5,KMTH75W,153990
HUF-2025-Q1S1,165990,PR00011,KMTH75W_B,7,KMTH75W,168990
HUF-2025-Q1S1,14990,PR00011,LTFK,1,LTFK,0
HUF-2025-Q1S1,15990,PR00011,LTFK,2,LTFK,0
HUF-2025-Q1S1,15990,PR00011,LTFK,3,LTFK,0
HUF-2025-Q1S1,15990,PR00011,LTFK,4,LTFK,0
HUF-2025-Q1S1,15990,PR00011,LTFK,5,LTFK,0
HUF-2025-Q1S1,15990,PR00011,LTFK,7,LTFK,0
HUF-2025-Q1S1,20990,PR00011,LOTA_OTAFA,1,LOTA_OTAFA,0
HUF-2025-Q1S1,20990,PR00011,LOTA_OTAFA,2,LOTA_OTAFA,0
HUF-2025-Q1S1,20990,PR00011,LOTA_OTAFA,3,LOTA_OTAFA,0
HUF-2025-Q1S1,20990,PR00011,LOTA_OTAFA,4,LOTA_OTAFA,0
HUF-2025-Q1S1,20990,PR00011,LOTA_OTAFA,5,LOTA_OTAFA,0
HUF-2025-Q1S1,30990,PR00011,LOTA_OTAFA,7,LOTA_OTAFA,0
HUF-2025-Q1S1,3990,PR00011,LOTF_OTDT,1,LOTF_OTDT,0
HUF-2025-Q1S1,3990,PR00011,LOTF_OTDT,2,LOTF_OTDT,0
HUF-2025-Q1S1,3990,PR00011,LOTF_OTDT,3,LOTF_OTDT,0
HUF-2025-Q1S1,3990,PR00011,LOTF_OTDT,4,LOTF_OTDT,0
HUF-2025-Q1S1,3990,PR00011,LOTF_OTDT,5,LOTF_OTDT,0
HUF-2025-Q1S1,6190,PR00011,LOTF_OTDT,7,LOTF_OTDT,0
HUF-2025-Q1S1,3990,PR00011,LOTF_OTFK,1,LOTF_OTFK,0
HUF-2025-Q1S1,3690,PR00011,LOTF_OTFK,2,LOTF_OTFK,0
HUF-2025-Q1S1,3690,PR00011,LOTF_OTFK,3,LOTF_OTFK,0
HUF-2025-Q1S1,3690,PR00011,LOTF_OTFK,4,LOTF_OTFK,0
HUF-2025-Q1S1,3690,PR00011,LOTF_OTFK,5,LOTF_OTFK,0
HUF-2025-Q1S1,5590,PR00011,LOTF_OTFK,7,LOTF_OTFK,0
HUF-2025-Q1S1,0,ZeroPrice,AAFE40_B,0,AAFE40,0
HUF-2025-Q1S1,0,ZeroPrice,AAFE40_J,0,AAFE40,0
HUF-2025-Q1S1,0,ZeroPrice,AAFE45_B,0,AAFE45,0
HUF-2025-Q1S1,0,ZeroPrice,AAFE45_J,0,AAFE45,0
HUF-2025-Q1S1,0,ZeroPrice,AAFE50_B,0,AAFE50,0
HUF-2025-Q1S1,0,ZeroPrice,AAFE50_J,0,AAFE50,0
HUF-2025-Q1S1,0,ZeroPrice,AAFE60_B,0,AAFE60E,0
HUF-2025-Q1S1,0,ZeroPrice,AAFE60_J,0,AAFE60E,0
HUF-2025-Q1S1,0,ZeroPrice,AAFE60_K,0,AAFE60,0
HUF-2025-Q1S1,0,ZeroPrice,AAFE80,0,AAFE80,0
HUF-2025-Q1S1,0,ZeroPrice,AAFE90,0,AAFE90,0
HUF-2025-Q1S1,0,ZeroPrice,AET40_B,0,AET40,0
HUF-2025-Q1S1,0,ZeroPrice,AET40_J,0,AET40,0
HUF-2025-Q1S1,0,ZeroPrice,AF40,0,AF40,0
HUF-2025-Q1S1,0,ZeroPrice,AF45,0,AF45,0
HUF-2025-Q1S1,0,ZeroPrice,AF50,0,AF50,0
HUF-2025-Q1S1,0,ZeroPrice,AF60,0,AF60,0
HUF-2025-Q1S1,0,ZeroPrice,AF80,0,AF80,0
HUF-2025-Q1S1,0,ZeroPrice,AF90,0,AF90,0
HUF-2025-Q1S1,0,ZeroPrice,AKL30,0,AKL30,0
HUF-2025-Q1S1,0,ZeroPrice,AKL40,0,AKL40,0
HUF-2025-Q1S1,0,ZeroPrice,AML100,0,AML100,0
HUF-2025-Q1S1,0,ZeroPrice,AML30_B,0,AML30,0
HUF-2025-Q1S1,0,ZeroPrice,AML30_J,0,AML30,0
HUF-2025-Q1S1,0,ZeroPrice,AML35_B,0,AML35,0
HUF-2025-Q1S1,0,ZeroPrice,AML35_J,0,AML35,0
HUF-2025-Q1S1,0,ZeroPrice,AML40P_B,0,AML40P,0
HUF-2025-Q1S1,0,ZeroPrice,AML40P_J,0,AML40P,0
HUF-2025-Q1S1,0,ZeroPrice,AML40_B,0,AML40,0
HUF-2025-Q1S1,0,ZeroPrice,AML40_J,0,AML40,0
HUF-2025-Q1S1,0,ZeroPrice,AML45P_B,0,AML45P,0
HUF-2025-Q1S1,0,ZeroPrice,AML45P_J,0,AML45P,0
HUF-2025-Q1S1,0,ZeroPrice,AML45_B,0,AML45,0
HUF-2025-Q1S1,0,ZeroPrice,AML45_J,0,AML45,0
HUF-2025-Q1S1,0,ZeroPrice,AML50_B,0,AML50,0
HUF-2025-Q1S1,0,ZeroPrice,AML50_J,0,AML50,0
HUF-2025-Q1S1,0,ZeroPrice,AML60E_B,0,AML60E,0
HUF-2025-Q1S1,0,ZeroPrice,AML60E_J,0,AML60E,0
HUF-2025-Q1S1,0,ZeroPrice,AML60P_B,0,AML60P,0
HUF-2025-Q1S1,0,ZeroPrice,AML60P_J,0,AML60P,0
HUF-2025-Q1S1,0,ZeroPrice,AML60_K,0,AML60,0
HUF-2025-Q1S1,0,ZeroPrice,AML70,0,AML70,0
HUF-2025-Q1S1,0,ZeroPrice,AML80,0,AML80,0
HUF-2025-Q1S1,0,ZeroPrice,AML80P,0,AML80P,0
HUF-2025-Q1S1,0,ZeroPrice,AML90,0,AML90,0
HUF-2025-Q1S1,0,ZeroPrice,AML90P,0,AML90P,0
HUF-2025-Q1S1,0,ZeroPrice,AMO100,0,AMO100,0
HUF-2025-Q1S1,0,ZeroPrice,AMO60E_B,0,AMO60E,0
HUF-2025-Q1S1,0,ZeroPrice,AMO60E_J,0,AMO60E,0
HUF-2025-Q1S1,0,ZeroPrice,AMO60P_B,0,AMO60P,0
HUF-2025-Q1S1,0,ZeroPrice,AMO60P_J,0,AMO60P,0
HUF-2025-Q1S1,0,ZeroPrice,AMO60_K,0,AMO60,0
HUF-2025-Q1S1,0,ZeroPrice,AMO70,0,AMO70,0
HUF-2025-Q1S1,0,ZeroPrice,AMO80,0,AMO80,0
HUF-2025-Q1S1,0,ZeroPrice,AMO80P,0,AMO80P,0
HUF-2025-Q1S1,0,ZeroPrice,AMO90,0,AMO90,0
HUF-2025-Q1S1,0,ZeroPrice,AMO90P,0,AMO90P,0
HUF-2025-Q1S1,0,ZeroPrice,ANK,0,ANK,0
HUF-2025-Q1S1,0,ZeroPrice,ANMM,0,ANMM,0
HUF-2025-Q1S1,0,ZeroPrice,ANTMT_FEHR,0,ANTMT_FEHR,0
HUF-2025-Q1S1,0,ZeroPrice,ANTMT_GRAFIT,0,ANTMT_GRAFIT,0
HUF-2025-Q1S1,0,ZeroPrice,ANTMT_SURK,0,ANTMT_SURK,0
HUF-2025-Q1S1,0,ZeroPrice,ANT_ANTH_MF,0,ANT_ANTH_MF,0
HUF-2025-Q1S1,0,ZeroPrice,ANT_BEI_MF,0,ANT,0
HUF-2025-Q1S1,0,ZeroPrice,ANT_CAP_MF,0,ANT_CAP_MF,0
HUF-2025-Q1S1,0,ZeroPrice,ANT_WHT_MF,0,ANT_WHT_MF,0
HUF-2025-Q1S1,0,ZeroPrice,AN_ANT,0,AN_ANT,0
HUF-2025-Q1S1,0,ZeroPrice,AN_BIA,0,AN,0
HUF-2025-Q1S1,0,ZeroPrice,AN_CAN,0,AN_CAN,0
HUF-2025-Q1S1,0,ZeroPrice,AN_ETNA,0,AN_ETNA,0
HUF-2025-Q1S1,0,ZeroPrice,AN_FEH,0,AN_FEH,0
HUF-2025-Q1S1,0,ZeroPrice,AN_IBZ,0,AN_IBZ,0
HUF-2025-Q1S1,0,ZeroPrice,AN_NERO,0,AN_NERO,0
HUF-2025-Q1S1,0,ZeroPrice,AN_PTE,0,AN_PTE,0
HUF-2025-Q1S1,0,ZeroPrice,AN_SON,0,AN_SON,0
HUF-2025-Q1S1,0,ZeroPrice,AN_SR,0,AN_SR,0
HUF-2025-Q1S1,0,ZeroPrice,AN_VS,0,AN_VS,0
HUF-2025-Q1S1,0,ZeroPrice,AR20,0,AR20,0
HUF-2025-Q1S1,0,ZeroPrice,AS105_B,0,AS105,0
HUF-2025-Q1S1,0,ZeroPrice,AS105_J,0,AS105,0
HUF-2025-Q1S1,0,ZeroPrice,AS110MAGIC_B,0,AS110MAGIC,0
HUF-2025-Q1S1,0,ZeroPrice,AS110MAGIC_J,0,AS110MAGIC,0
HUF-2025-Q1S1,0,ZeroPrice,AS110P_B,0,AS110P,0
HUF-2025-Q1S1,0,ZeroPrice,AS110P_J,0,AS110P,0
HUF-2025-Q1S1,0,ZeroPrice,AS110VT_B,0,AS110VT,0
HUF-2025-Q1S1,0,ZeroPrice,AS110VT_J,0,AS110VT,0
HUF-2025-Q1S1,0,ZeroPrice,AS110_B,0,AS110,0
HUF-2025-Q1S1,0,ZeroPrice,AS110_J,0,AS110,0
HUF-2025-Q1S1,0,ZeroPrice,AS95_B,0,AS95,0
HUF-2025-Q1S1,0,ZeroPrice,AS95_J,0,AS95,0
HUF-2025-Q1S1,0,ZeroPrice,ASL90_B,0,ASL90,0
HUF-2025-Q1S1,0,ZeroPrice,ASL90_J,0,ASL90,0
HUF-2025-Q1S1,0,ZeroPrice,ASM105_B,0,ASM105,0
HUF-2025-Q1S1,0,ZeroPrice,ASM105_J,0,ASM105,0
HUF-2025-Q1S1,0,ZeroPrice,ASM110_B,0,ASM110,0
HUF-2025-Q1S1,0,ZeroPrice,ASM110_J,0,ASM110,0
HUF-2025-Q1S1,0,ZeroPrice,ASM95_B,0,ASM95,0
HUF-2025-Q1S1,0,ZeroPrice,ASM95_J,0,ASM95,0
HUF-2025-Q1S1,0,ZeroPrice,ASZB45,0,ASZB45,0
HUF-2025-Q1S1,0,ZeroPrice,ASZB60,0,ASZB60,0
HUF-2025-Q1S1,0,ZeroPrice,ASZHS45,0,ASZHS45,0
HUF-2025-Q1S1,0,ZeroPrice,ASZHS60,0,ASZHS60,0
HUF-2025-Q1S1,0,ZeroPrice,ATF60,0,ATF60,0
HUF-2025-Q1S1,0,ZeroPrice,ATF60P,0,ATF60P,0
HUF-2025-Q1S1,0,ZeroPrice,BFL,0,BFL,0
HUF-2025-Q1S1,0,ZeroPrice,BFL40,0,BFL40,0
HUF-2025-Q1S1,0,ZeroPrice,BGMM,0,BGMM,0
HUF-2025-Q1S1,0,ZeroPrice,BIL,0,BIL,0
HUF-2025-Q1S1,0,ZeroPrice,BKV,0,BKV,0
HUF-2025-Q1S1,0,ZeroPrice,BLA40,0,BLA40,0
HUF-2025-Q1S1,0,ZeroPrice,CF40,0,CF40,0
HUF-2025-Q1S1,0,ZeroPrice,CPM,0,CPM,0
HUF-2025-Q1S1,0,ZeroPrice,CPMM,0,CPMM,0
HUF-2025-Q1S1,0,ZeroPrice,EF50,0,EF50,0
HUF-2025-Q1S1,0,ZeroPrice,EF60,0,EF60,0
HUF-2025-Q1S1,0,ZeroPrice,EF60_72_B,0,EF60_72,0
HUF-2025-Q1S1,0,ZeroPrice,EF60_72_J,0,EF60_72,0
HUF-2025-Q1S1,0,ZeroPrice,EF80_72,0,EF80_72,0
HUF-2025-Q1S1,0,ZeroPrice,EFT50,0,EFT50,0
HUF-2025-Q1S1,0,ZeroPrice,EFT50F,0,EFT50F,0
HUF-2025-Q1S1,0,ZeroPrice,EFT50_68_B,0,EFT50_68E,0
HUF-2025-Q1S1,0,ZeroPrice,EFT50_68_J,0,EFT50_68E,0
HUF-2025-Q1S1,0,ZeroPrice,EFT50_68_K,0,EFT50_68,0
HUF-2025-Q1S1,0,ZeroPrice,EFT60F,0,EFT60F,0
HUF-2025-Q1S1,0,ZeroPrice,EFT60_68_J,0,EFT60_68,0
HUF-2025-Q1S1,0,ZeroPrice,EFT60_68_K,0,EFT60_68,0
HUF-2025-Q1S1,0,ZeroPrice,EFT60_K,0,EFT60,0
HUF-2025-Q1S1,0,ZeroPrice,F100,0,F100,0
HUF-2025-Q1S1,0,ZeroPrice,F30_2A_B,0,F30_2A,0
HUF-2025-Q1S1,0,ZeroPrice,F30_2A_J,0,F30_2A,0
HUF-2025-Q1S1,0,ZeroPrice,F30_B,0,F30,0
HUF-2025-Q1S1,0,ZeroPrice,F30_J,0,F30,0
HUF-2025-Q1S1,0,ZeroPrice,F35_2A_B,0,F35_2A,0
HUF-2025-Q1S1,0,ZeroPrice,F35_2A_J,0,F35_2A,0
HUF-2025-Q1S1,0,ZeroPrice,F35_B,0,F35,0
